scorer,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000,DLC_dlcrnetms5_ml_comparison_6Mar11shuffle1_200000
individuals,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind2,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3,ind3
bodyparts,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,left_eye,left_eye,left_eye,right_eye,right_eye,right_eye,nose,nose,nose,left_shoulder,left_shoulder,left_shoulder,right_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,lower_neck,left_elbow,left_elbow,left_elbow,right_elbow,right_elbow,right_elbow,left_wrist,left_wrist,left_wrist,right_wrist,right_wrist,right_wrist,left_hip,left_hip,left_hip,right_hip,right_hip,right_hip,left_knee,left_knee,left_knee,right_knee,right_knee,right_knee,left_ankle,left_ankle,left_ankle,right_ankle,right_ankle,right_ankle,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,left_eye,left_eye,left_eye,right_eye,right_eye,right_eye,nose,nose,nose,left_shoulder,left_shoulder,left_shoulder,right_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,lower_neck,left_elbow,left_elbow,left_elbow,right_elbow,right_elbow,right_elbow,left_wrist,left_wrist,left_wrist,right_wrist,right_wrist,right_wrist,left_hip,left_hip,left_hip,right_hip,right_hip,right_hip,left_knee,left_knee,left_knee,right_knee,right_knee,right_knee,left_ankle,left_ankle,left_ankle,right_ankle,right_ankle,right_ankle,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,left_eye,left_eye,left_eye,right_eye,right_eye,right_eye,nose,nose,nose,left_shoulder,left_shoulder,left_shoulder,right_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,lower_neck,left_elbow,left_elbow,left_elbow,right_elbow,right_elbow,right_elbow,left_wrist,left_wrist,left_wrist,right_wrist,right_wrist,right_wrist,left_hip,left_hip,left_hip,right_hip,right_hip,right_hip,left_knee,left_knee,left_knee,right_knee,right_knee,right_knee,left_ankle,left_ankle,left_ankle,right_ankle,right_ankle,right_ankle
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,,,0.0,107.921,356.697,1.0,,,0.0,129.056,364.225,1.0,131.306,373.892,1.0,,,0.0,92.631,370.98,0.6819999814033508,84.032,365.009,0.9760000109672546,,,0.0,,,0.0,,,0.0,139.975,412.19,0.8690000176429749,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,269.127,259.897,0.34200000762939453,216.107,248.637,1.0,257.182,268.342,1.0,245.386,269.803,1.0,252.648,279.238,1.0,277.284,283.443,0.8299999833106995,190.713,273.827,1.0,195.924,260.333,0.9929999709129333,283.408,292.844,0.4300000071525574,201.698,340.074,0.9850000143051147,300.68,306.96,0.9729999899864197,259.579,373.529,0.9399999976158142,,,0.0,,,0.0,245.259,340.147,0.6439999938011169,187.776,348.597,0.625,,,0.0,284.184,389.013,0.6639999747276306,,,0.0,782.067,232.452,1.0,810.524,255.316,1.0,798.334,253.667,1.0,803.538,266.46,1.0,,,0.0,754.951,254.654,0.9959999918937683,771.717,237.625,0.9440000057220459,820.301,267.685,0.4620000123977661,,,0.0,834.534,275.821,0.9459999799728394,804.181,299.909,0.9399999976158142,,,0.0,,,0.0,,,0.0,747.982,309.0,0.9789999723434448,,,0.0,780.053,330.69,0.890999972820282
1,,,0.0,110.505,360.013,1.0,,,0.0,131.972,362.3,1.0,134.88,373.26,1.0,,,0.0,92.672,370.023,0.9150000214576721,84.957,357.983,0.9810000061988831,,,0.0,,,0.0,,,0.0,148.476,404.489,0.9089999794960022,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,218.188,246.238,1.0,260.905,266.298,1.0,247.385,267.259,1.0,255.814,278.957,1.0,278.07,284.728,0.8899999856948853,192.791,272.345,1.0,196.148,259.742,0.9639999866485596,268.164,347.791,0.13099999725818634,202.985,337.966,0.996999979019165,268.28,364.289,0.2549999952316284,267.229,373.63,0.9700000286102295,,,0.0,197.14,355.818,0.9419999718666077,245.901,340.517,0.41499999165534973,196.729,338.883,0.1770000010728836,,,0.0,291.53,389.519,0.7990000247955322,,,0.0,780.469,231.37,1.0,812.415,253.235,1.0,800.355,255.893,1.0,808.525,264.525,1.0,828.212,268.372,0.13199999928474426,755.242,253.527,0.9950000047683716,770.714,237.22,0.9020000100135803,821.431,267.074,0.21400000154972076,761.653,291.514,0.9710000157356262,828.41,274.568,0.8669999837875366,811.664,300.035,0.8349999785423279,,,0.0,,,0.0,,,0.0,747.831,308.233,0.9919999837875366,,,0.0,779.906,330.528,0.9679999947547913
2,,,0.0,110.095,353.054,1.0,,,0.0,131.366,358.721,1.0,132.687,366.833,1.0,,,0.0,92.097,370.41,0.8820000290870667,84.177,356.015,0.9959999918937683,124.546,380.449,0.25099998712539673,105.962,396.121,0.8820000290870667,,,0.0,148.42,403.302,0.9750000238418579,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,269.608,251.882,0.20000000298023224,216.072,249.243,1.0,261.876,259.81,1.0,248.946,263.618,1.0,257.51,275.899,1.0,276.985,276.938,0.4519999921321869,195.217,271.659,1.0,197.363,257.917,0.9539999961853027,284.02,283.281,0.3970000147819519,202.06,337.861,0.996999979019165,308.471,300.476,0.9990000128746033,259.498,371.84,0.9919999837875366,,,0.0,,,0.0,220.095,339.613,0.2939999997615814,196.566,333.761,0.20200000703334808,,,0.0,284.634,388.513,0.8899999856948853,,,0.0,779.122,229.484,1.0,811.828,249.91,0.9990000128746033,797.152,251.121,1.0,808.684,260.53,1.0,,,0.0,752.988,244.288,1.0,764.085,236.341,0.7870000004768372,820.474,260.941,0.8479999899864197,761.492,290.517,0.9589999914169312,834.535,268.655,0.9169999957084656,812.612,291.039,0.9810000061988831,,,0.0,739.541,316.144,0.8870000243186951,,,0.0,747.798,301.027,0.9800000190734863,,,0.0,786.781,324.753,0.9829999804496765
3,,,0.0,109.985,340.793,1.0,,,0.0,132.399,347.933,1.0,134.369,359.014,1.0,,,0.0,83.494,365.098,0.6859999895095825,82.705,350.527,0.9480000138282776,,,0.0,,,0.0,,,0.0,147.893,396.524,0.8040000200271606,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,262.554,252.645,1.0,246.709,253.581,1.0,258.674,265.29,1.0,276.015,267.466,0.15399999916553497,188.194,271.151,0.9879999756813049,194.744,261.178,0.5699999928474426,291.945,299.546,0.3440000116825104,203.594,332.759,0.9850000143051147,300.102,290.767,0.968999981880188,277.04,363.401,0.6620000004768372,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,778.937,220.486,1.0,810.241,246.098,0.8690000176429749,800.338,244.752,1.0,800.874,254.962,1.0,,,0.0,749.822,250.608,0.9990000128746033,763.295,228.592,0.7630000114440918,,,0.0,,,0.0,820.78,276.124,0.7360000014305115,811.518,283.821,0.4659999907016754,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
4,,,0.0,108.993,328.38,1.0,,,0.0,130.681,332.116,0.9959999918937683,130.598,340.385,1.0,,,0.0,83.942,348.833,0.6060000061988831,83.681,334.098,0.8859999775886536,,,0.0,,,0.0,,,0.0,148.433,380.36,0.875,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,264.366,241.861,0.9990000128746033,249.594,237.947,1.0,261.033,250.384,1.0,,,0.0,188.847,254.167,0.9980000257492065,195.055,234.764,0.43799999356269836,275.849,293.867,0.5839999914169312,204.473,316.787,0.9739999771118164,284.178,300.387,0.12200000137090683,,,0.0,,,0.0,,,0.0,244.82,316.483,0.18299999833106995,,,0.0,,,0.0,,,0.0,,,0.0,780.618,204.773,1.0,,,0.0,802.893,228.091,0.9990000128746033,806.171,236.699,0.9980000257492065,,,0.0,754.095,232.431,1.0,757.115,212.367,0.7160000205039978,,,0.0,,,0.0,819.474,260.314,0.699999988079071,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
5,,,0.0,108.971,309.761,1.0,,,0.0,124.733,314.941,0.984000027179718,129.863,324.921,0.9990000128746033,,,0.0,84.137,332.586,0.550000011920929,84.523,317.953,0.8330000042915344,,,0.0,,,0.0,,,0.0,148.03,364.373,0.6650000214576721,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,219.043,207.215,0.9980000257492065,263.339,225.187,0.9909999966621399,250.317,221.025,1.0,262.623,232.871,1.0,,,0.0,188.305,238.236,0.996999979019165,195.698,228.107,0.18199999630451202,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,252.211,291.944,0.13699999451637268,220.134,284.321,0.11900000274181366,,,0.0,,,0.0,,,0.0,780.323,187.959,1.0,,,0.0,802.232,211.326,0.9990000128746033,806.133,219.94,0.9990000128746033,,,0.0,754.361,215.334,0.9990000128746033,757.019,195.63,0.5540000200271606,812.093,228.239,0.6629999876022339,772.987,252.579,0.9789999723434448,,,0.0,820.233,251.879,0.10700000077486038,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
6,,,0.0,109.705,290.068,1.0,,,0.0,124.627,298.027,0.9739999771118164,129.789,305.865,0.9980000257492065,,,0.0,85.043,307.357,0.6570000052452087,91.464,292.733,0.5130000114440918,,,0.0,,,0.0,,,0.0,148.787,340.409,0.8799999952316284,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,263.839,203.19,0.9929999709129333,251.063,203.139,1.0,266.408,218.56,1.0,,,0.0,188.123,221.324,0.9940000176429749,195.671,201.696,0.4580000042915344,,,0.0,,,0.0,,,0.0,267.472,308.541,0.8920000195503235,,,0.0,,,0.0,252.125,276.952,0.4050000011920929,,,0.0,,,0.0,,,0.0,,,0.0,779.728,169.579,1.0,,,0.0,803.226,194.29,0.9980000257492065,805.072,203.018,0.9990000128746033,,,0.0,753.478,199.289,0.9990000128746033,756.654,179.707,0.2809999883174896,,,0.0,,,0.0,,,0.0,820.322,235.941,0.19300000369548798,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
